i,j,b,d,g,f,m,s,EDGE,w,r,intended
13,14,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,15,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,16,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,17,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,18,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,19,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
13,20,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
13,21,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
13,22,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
13,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g
14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
14,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
14,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
14,3,2.2400934722228476e-06,3.1468865239898758e-09,2.5335343967624353e-07,0.026861151300467772,0.00018983140667947753,2.122899639199519e-10,0.0,0.0,0.0,f
14,4,1.7866462184205953e-08,2.4181034124173314e-08,1.108738178652363e-05,0.0001325559594261724,0.024576854078728012,1.3905742455505863e-08,8.5896935034382425e-08,0.0,4.2872344745980316e-10,g
14,5,0.0,1.112665117208726e-05,2.2936255807418093e-05,9.615948679606001e-07,0.02664114061752651,3.8397529843526163e-09,6.59996680611164e-08,1.6243918749275778e-10,5.6356452803609836e-10,g
14,6,0.0,0.00035829544755786323,3.8926411681380934e-05,3.0281821246692705e-07,0.0028570605044068581,0.0,6.7295892034081424e-09,9.385669951622362e-11,0.0,b
14,7,0.0,0.015881517789929057,2.8234037986918001e-05,8.9983093973495918e-08,0.00016702845510706602,0.0,5.7181311382620459e-10,2.3241436239387663e-10,0.0,b
14,8,0.0,0.015881517789929057,2.8234037986918001e-05,8.9983093973495918e-08,0.00016702845510706602,0.0,5.7181311382620459e-10,2.3241436239387663e-10,0.0,b
14,9,0.0,0.00030711038362102566,3.706369459088691e-05,7.386292398785127e-07,0.002448909003777307,0.0,1.7318795744065075e-09,2.8731642709048046e-10,0.0,b
14,10,0.0,9.537129576074795e-06,2.1838703943811415e-05,2.3455065024214475e-06,0.022835263386451296,8.4108874895343046e-09,1.698520869219908e-08,4.9726281885538091e-10,8.2656130778627756e-10,g
14,11,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,12,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,13,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,14,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,15,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,16,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,17,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,18,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,19,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,20,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,21,2.1221595714376841e-08,7.2543102372519931e-08,1.7171579855461101e-05,0.00013974272831072392,0.025909334119140981,2.5606482271008242e-09,6.418672068503302e-08,0.0,0.0,g
14,22,4.1021769082587789e-07,1.9134000764142827e-08,1.5789485550284115e-06,0.0020330939305117607,0.002327248087109427,5.9132497438041764e-10,0.0,0.0,0.0,f
14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
15,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
15,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
15,3,2.2400934722228476e-06,3.1468865239898758e-09,2.5335343967624353e-07,0.026861151300467772,0.00018983140667947753,2.122899639199519e-10,0.0,0.0,0.0,f
15,4,1.7866462184205953e-08,2.4181034124173314e-08,1.108738178652363e-05,0.0001325559594261724,0.024576854078728012,1.3905742455505863e-08,8.5896935034382425e-08,0.0,4.2872344745980316e-10,g
15,5,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,6,0.0,6.928572810524428e-06,5.10999041209169e-05,2.4856934366104072e-06,0.041889157084603237,0.0,2.038225043063889e-08,1.1602799106625552e-10,0.0,g
15,7,0.0,6.928572810524428e-06,5.10999041209169e-05,2.4856934366104072e-06,0.041889157084603237,0.0,2.038225043063889e-08,1.1602799106625552e-10,0.0,g
15,8,0.0,6.928572810524428e-06,5.10999041209169e-05,2.4856934366104072e-06,0.041889157084603237,0.0,2.038225043063889e-08,1.1602799106625552e-10,0.0,g
15,9,0.0,6.928572810524428e-06,5.10999041209169e-05,2.4856934366104072e-06,0.041889157084603237,0.0,2.038225043063889e-08,1.1602799106625552e-10,0.0,g
15,10,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,11,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,12,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,13,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,14,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,15,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,16,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,17,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,18,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,19,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,20,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
15,21,2.1221595714376841e-08,7.2543102372519931e-08,1.7171579855461101e-05,0.00013974272831072392,0.025909334119140981,2.5606482271008242e-09,6.418672068503302e-08,0.0,0.0,g
15,22,2.660759446375012e-06,9.4406595719696241e-09,3.9238107831230588e-07,0.028317478780613619,0.00020012347089703956,3.9091758061986031e-11,0.0,0.0,0.0,f
15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
16,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
16,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
16,3,2.2400934722228476e-06,3.1468865239898758e-09,2.5335343967624353e-07,0.026861151300467772,0.00018983140667947753,2.122899639199519e-10,0.0,0.0,0.0,f
16,4,1.7866462184205953e-08,2.4181034124173314e-08,1.108738178652363e-05,0.0001325559594261724,0.024576854078728012,1.3905742455505863e-08,8.5896935034382425e-08,0.0,4.2872344745980316e-10,g
16,5,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,6,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,7,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,8,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,9,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,10,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,11,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,12,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,13,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,14,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,15,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,16,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,17,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,18,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,19,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,20,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
16,21,2.1221595714376841e-08,7.2543102372519931e-08,1.7171579855461101e-05,0.00013974272831072392,0.025909334119140981,2.5606482271008242e-09,6.418672068503302e-08,0.0,0.0,g
16,22,2.660759446375012e-06,9.4406595719696241e-09,3.9238107831230588e-07,0.028317478780613619,0.00020012347089703956,3.9091758061986031e-11,0.0,0.0,0.0,f
16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
17,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
17,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
17,3,2.2400934722228476e-06,3.1468865239898758e-09,2.5335343967624353e-07,0.026861151300467772,0.00018983140667947753,2.122899639199519e-10,0.0,0.0,0.0,f
17,4,3.4536228844787667e-07,6.378000254714277e-09,1.0194988229526375e-06,0.0019285348140854414,0.0022075610426295134,3.2112231247603233e-09,0.0,0.0,0.0,g
17,5,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,6,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,7,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,8,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,9,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,10,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,11,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,12,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,13,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,14,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,15,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,16,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,17,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,18,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,19,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,20,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
17,21,4.1021769082587789e-07,1.9134000764142827e-08,1.5789485550284115e-06,0.0020330939305117607,0.002327248087109427,5.9132497438041764e-10,0.0,0.0,0.0,g
17,22,2.660759446375012e-06,9.4406595719696241e-09,3.9238107831230588e-07,0.028317478780613619,0.00020012347089703956,3.9091758061986031e-11,0.0,0.0,0.0,f
17,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
18,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
18,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
18,3,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
18,4,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,5,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,6,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,7,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,8,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,9,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,10,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,11,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,12,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,13,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,14,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,15,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,16,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,17,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,18,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,19,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,20,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,21,4.4329103495394809e-06,2.1503724580597479e-09,5.8143175218192482e-07,0.03414278870119699,0.00014643131899540619,9.4145983999283009e-10,0.0,0.0,0.0,f
18,22,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
19,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
